% start;RxBytes;delay;stdDev;min;max;;;;;;;;
29.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
29.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
29.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
30;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
30.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
30.5;28512;0.000748147;0.000274765;0.000635713;0.00140357;;;;;;;;
30.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
31;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
31.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
31.5;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
31.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
32;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
32.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
32.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
32.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
33;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
33.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
33.5;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
33.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
34;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
34.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
34.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
34.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
35;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
35.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
35.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
35.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
36;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
36.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
36.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
36.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
37;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
37.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
37.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
37.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
38;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
38.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
38.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
38.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
39;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
39.25;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
39.5;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
39.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
40;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
40.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
40.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
40.75;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
41;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
41.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
41.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
41.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
42;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
42.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
42.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
42.75;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
43;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
43.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
43.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
43.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
44;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
44.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
44.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
44.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
45;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
45.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
45.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
45.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
46;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
46.25;29568;0.000798341;0.00031715;0.000635713;0.00140357;;;;;;;;
46.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
46.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
47;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
47.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
47.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
47.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
48;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
48.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
48.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
48.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
49;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
49.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
49.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
49.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
50;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
50.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
50.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
50.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
51;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
51.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
51.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
51.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
52;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
52.25;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
52.5;29568;0.000798341;0.00031715;0.000635713;0.00140357;;;;;;;;
52.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
53;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
53.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
53.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
53.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
54;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
54.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
54.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
54.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
55;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
55.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
55.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
55.75;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
56;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
56.25;27456;0.000694092;0.000206252;0.000635713;0.00140357;;;;;;;;
56.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
56.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
57;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
57.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
57.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
57.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
58;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
58.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
58.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
58.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
59;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
59.25;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
59.5;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
59.75;26400;0.000635713;0;0.000635713;0.000635713;;;;;;;;
