DL/UL;time;frame;subF;slot;1stSym;symbol#;cellId;rnti;ccId;tbSize;mcs;rv;SINR(dB);corrupt;TBler
DL;116.279;116;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;117.279;117;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;118.279;118;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;119.279;119;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;120.279;120;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;121.279;121;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;122.279;122;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;123.279;123;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;124.279;124;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;125.279;125;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;126.279;126;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;127.279;127;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;128.279;128;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;129.279;129;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;130.279;130;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;131.279;131;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;132.279;132;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;133.279;133;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;134.279;134;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;135.279;135;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;136.279;136;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;137.279;137;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;138.279;138;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;139.279;139;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;140.279;140;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;141.279;141;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;142.279;142;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;143.279;143;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;144.279;144;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;145.279;145;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;146.279;146;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;147.279;147;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;148.279;148;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;149.279;149;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;150.279;150;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;151.279;151;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;152.279;152;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;153.279;153;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;154.279;154;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
