DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.252804	25	2	3	2	1	1	2	0	2126	28	0	32.0016	0	0
DL	0.252821	25	2	3	3	1	1	3	0	2126	28	0	34.2869	0	0
UL	0.260786	26	0	3	1	1	1	1	0	2038	27	0	21.7907 	0	0
UL	0.260804	26	0	3	2	1	1	2	0	2126	28	0	31.6191 	0	0
DL	0.262786	26	2	3	1	1	1	1	0	1946	26	0	21.7305	0	0
DL	0.262804	26	2	3	2	1	1	2	0	2126	28	0	31.7605	0	0
DL	0.262821	26	2	3	3	1	1	3	0	2126	28	0	33.8376	0	0
UL	0.270786	27	0	3	1	1	1	1	0	2038	27	0	22.0394 	0	0
UL	0.270804	27	0	3	2	1	1	2	0	2126	28	0	32.0286 	0	0
DL	0.272786	27	2	3	1	1	1	1	0	1946	26	0	22.1094	0	0
DL	0.272804	27	2	3	2	1	1	2	0	2126	28	0	32.3545	0	0
DL	0.272821	27	2	3	3	1	1	3	0	2126	28	0	34.0441	0	0
UL	0.280786	28	0	3	1	1	1	1	0	2038	27	0	22.2542 	0	0
UL	0.280804	28	0	3	2	1	1	2	0	2126	28	0	32.6369 	0	0
DL	0.282786	28	2	3	1	1	1	1	0	1946	26	0	22.1113	0	0
DL	0.282804	28	2	3	2	1	1	2	0	2126	28	0	32.7465	0	0
DL	0.282821	28	2	3	3	1	1	3	0	2126	28	0	34.1629	0	0
UL	0.290786	29	0	3	1	1	1	1	0	2038	27	0	22.2542 	0	0
UL	0.290804	29	0	3	2	1	1	2	0	2126	28	0	33.2567 	0	0
DL	0.292786	29	2	3	1	1	1	1	0	1946	26	0	22.1172	0	0
DL	0.292804	29	2	3	2	1	1	2	0	2126	28	0	33.3947	0	0
DL	0.292821	29	2	3	3	1	1	3	0	2126	28	0	33.7063	0	0
UL	0.300786	30	0	3	1	1	1	1	0	2038	27	0	22.4899 	0	0
UL	0.300804	30	0	3	2	1	1	2	0	2126	28	0	33.071 	0	0
DL	0.302786	30	2	3	1	1	1	1	0	1946	26	0	22.4205	0	0
DL	0.302804	30	2	3	2	1	1	2	0	2126	28	0	32.917	0	0
DL	0.302821	30	2	3	3	1	1	3	0	2126	28	0	33.4091	0	0
UL	0.310786	31	0	3	1	1	1	1	0	2038	27	0	22.5502 	0	0
UL	0.310804	31	0	3	2	1	1	2	0	2126	28	0	32.5528 	0	0
DL	0.312786	31	2	3	1	1	1	1	0	1946	26	0	22.6274	0	0
DL	0.312804	31	2	3	2	1	1	2	0	2126	28	0	32.785	0	0
DL	0.312821	31	2	3	3	1	1	3	0	2126	28	0	32.2738	0	0
UL	0.320786	32	0	3	1	1	1	1	0	2038	27	0	22.8394 	0	0
UL	0.320804	32	0	3	2	1	1	2	0	2126	28	0	32.4929 	0	0
DL	0.322786	32	2	3	1	1	1	1	0	1946	26	0	22.7641	0	0
DL	0.322804	32	2	3	2	1	1	2	0	2126	28	0	32.8435	0	0
DL	0.322821	32	2	3	3	1	1	3	0	2126	28	0	32.7397	0	0
UL	0.330786	33	0	3	1	1	1	1	0	2038	27	0	22.3724 	0	0
UL	0.330804	33	0	3	2	1	1	2	0	2126	28	0	32.9598 	0	0
DL	0.332786	33	2	3	1	1	1	1	0	1946	26	0	22.5233	0	0
DL	0.332804	33	2	3	2	1	1	2	0	2126	28	0	32.8659	0	0
DL	0.332821	33	2	3	3	1	1	3	0	2126	28	0	32.4721	0	0
UL	0.340786	34	0	3	1	1	1	1	0	2038	27	0	22.5684 	0	0
UL	0.340804	34	0	3	2	1	1	2	0	2126	28	0	32.3076 	0	0
DL	0.342786	34	2	3	1	1	1	1	0	1946	26	0	22.3133	0	0
DL	0.342804	34	2	3	2	1	1	2	0	2126	28	0	32.5777	0	0
DL	0.342821	34	2	3	3	1	1	3	0	2126	28	0	32.9294	0	0
UL	0.350786	35	0	3	1	1	1	1	0	2038	27	0	22.1295 	0	0
UL	0.350804	35	0	3	2	1	1	2	0	2126	28	0	32.6759 	0	0
DL	0.352786	35	2	3	1	1	1	1	0	1946	26	0	21.7868	0	0
DL	0.352804	35	2	3	2	1	1	2	0	2126	28	0	32.9993	0	0
DL	0.352821	35	2	3	3	1	1	3	0	2126	28	0	33.1939	0	0
UL	0.360786	36	0	3	1	1	1	1	0	2038	27	0	21.6928 	0	0
UL	0.360804	36	0	3	2	1	1	2	0	2126	28	0	33.2587 	0	0
DL	0.362786	36	2	3	1	1	1	1	0	1946	26	0	21.7852	0	0
DL	0.362804	36	2	3	2	1	1	2	0	2126	28	0	32.9643	0	0
DL	0.362821	36	2	3	3	1	1	3	0	2126	28	0	33.5425	0	0
UL	0.370786	37	0	3	1	1	1	1	0	2038	27	0	22.0126 	0	0
UL	0.370804	37	0	3	2	1	1	2	0	2126	28	0	32.8342 	0	0
DL	0.372786	37	2	3	1	1	1	1	0	1946	26	0	21.7925	0	0
DL	0.372804	37	2	3	2	1	1	2	0	2126	28	0	32.9754	0	0
DL	0.372821	37	2	3	3	1	1	3	0	2126	28	0	33.5029	0	0
UL	0.380786	38	0	3	1	1	1	1	0	2038	27	0	22.0773 	0	0
UL	0.380804	38	0	3	2	1	1	2	0	2126	28	0	32.5802 	0	0
DL	0.382786	38	2	3	1	1	1	1	0	1946	26	0	21.8271	0	0
DL	0.382804	38	2	3	2	1	1	2	0	2126	28	0	32.6675	0	0
DL	0.382821	38	2	3	3	1	1	3	0	2126	28	0	32.4524	0	0
UL	0.390786	39	0	3	1	1	1	1	0	2038	27	0	22.3573 	0	0
UL	0.390804	39	0	3	2	1	1	2	0	2126	28	0	32.3768 	0	0
DL	0.392786	39	2	3	1	1	1	1	0	1946	26	0	22.1736	0	0
DL	0.392804	39	2	3	2	1	1	2	0	2126	28	0	32.5495	0	0
DL	0.392821	39	2	3	3	1	1	3	0	2126	28	0	31.3793	0	0
UL	0.400786	40	0	3	1	1	1	1	0	2038	27	0	22.1498 	0	0
UL	0.400804	40	0	3	2	1	1	2	0	2126	28	0	32.6746 	0	0
DL	0.402786	40	2	3	1	1	1	1	0	1946	26	0	22.0883	0	0
DL	0.402804	40	2	3	2	1	1	2	0	2126	28	0	32.6816	0	0
DL	0.402821	40	2	3	3	1	1	3	0	2126	28	0	31.7133	0	0
UL	0.410786	41	0	3	1	1	1	1	0	2038	27	0	21.9254 	0	0
UL	0.410804	41	0	3	2	1	1	2	0	2126	28	0	32.5423 	0	0
DL	0.412786	41	2	3	1	1	1	1	0	1946	26	0	22.3089	0	0
DL	0.412804	41	2	3	2	1	1	2	0	2126	28	0	32.1772	0	0
DL	0.412821	41	2	3	3	1	1	3	0	2126	28	0	31.0887	0	0
UL	0.420786	42	0	3	1	1	1	1	0	2038	27	0	22.1473 	0	0
UL	0.420804	42	0	3	2	1	1	2	0	2126	28	0	32.9178 	0	0
DL	0.422786	42	2	3	1	1	1	1	0	1946	26	0	22.2979	0	0
DL	0.422804	42	2	3	2	1	1	2	0	2126	28	0	33.2189	0	0
DL	0.422821	42	2	3	3	1	1	3	0	2126	28	0	31.0583	0	0
UL	0.430786	43	0	3	1	1	1	1	0	2038	27	0	22.6991 	0	0
UL	0.430804	43	0	3	2	1	1	2	0	2126	28	0	32.7837 	0	0
DL	0.432786	43	2	3	1	1	1	1	0	1946	26	0	22.6705	0	0
DL	0.432804	43	2	3	2	1	1	2	0	2126	28	0	32.7995	0	0
DL	0.432821	43	2	3	3	1	1	3	0	2126	28	0	31.7242	0	0
UL	0.440786	44	0	3	1	1	1	1	0	2038	27	0	23.4137 	0	0
UL	0.440804	44	0	3	2	1	1	2	0	2126	28	0	33.2706 	0	0
DL	0.442786	44	2	3	1	1	1	1	0	1946	26	0	23.2574	0	0
DL	0.442804	44	2	3	2	1	1	2	0	2126	28	0	33.3809	0	0
DL	0.442821	44	2	3	3	1	1	3	0	2126	28	0	31.5549	0	0
UL	0.450786	45	0	3	1	1	1	1	0	2038	27	0	23.8029 	0	0
UL	0.450804	45	0	3	2	1	1	2	0	2126	28	0	32.2425 	0	0
DL	0.452786	45	2	3	1	1	1	1	0	1946	26	0	23.5861	0	0
DL	0.452804	45	2	3	2	1	1	2	0	2126	28	0	32.5012	0	0
DL	0.452821	45	2	3	3	1	1	3	0	2126	28	0	31.3857	0	0
UL	0.460786	46	0	3	1	1	1	1	0	2038	27	0	23.1835 	0	0
UL	0.460804	46	0	3	2	1	1	2	0	2126	28	0	32.086 	0	0
DL	0.462786	46	2	3	1	1	1	1	0	1946	26	0	23.3345	0	0
DL	0.462804	46	2	3	2	1	1	2	0	2126	28	0	32.2454	0	0
DL	0.462821	46	2	3	3	1	1	3	0	2126	28	0	31.5748	0	0
UL	0.470786	47	0	3	1	1	1	1	0	2038	27	0	23.2967 	0	0
UL	0.470804	47	0	3	2	1	1	2	0	2126	28	0	32.1796 	0	0
DL	0.472786	47	2	3	1	1	1	1	0	1946	26	0	23.1657	0	0
DL	0.472804	47	2	3	2	1	1	2	0	2126	28	0	32.2617	0	0
DL	0.472821	47	2	3	3	1	1	3	0	2126	28	0	31.513	0	0
UL	0.480786	48	0	3	1	1	1	1	0	2038	27	0	23.1405 	0	0
UL	0.480804	48	0	3	2	1	1	2	0	2126	28	0	31.69 	0	0
DL	0.482786	48	2	3	1	1	1	1	0	1946	26	0	22.8718	0	0
DL	0.482804	48	2	3	2	1	1	2	0	2126	28	0	31.7258	0	0
DL	0.482821	48	2	3	3	1	1	3	0	2126	28	0	31.5984	0	0
UL	0.490786	49	0	3	1	1	1	1	0	2038	27	0	22.8548 	0	0
UL	0.490804	49	0	3	2	1	1	2	0	2126	28	0	32.5853 	0	0
DL	0.492786	49	2	3	1	1	1	1	0	1946	26	0	22.7385	0	0
DL	0.492804	49	2	3	2	1	1	2	0	2126	28	0	32.4596	0	0
DL	0.492821	49	2	3	3	1	1	3	0	2126	28	0	32.0119	0	0
UL	0.500786	50	0	3	1	1	1	1	0	2038	27	0	22.5727 	0	0
UL	0.500804	50	0	3	2	1	1	2	0	2126	28	0	32.3677 	0	0
DL	0.502786	50	2	3	1	1	1	1	0	1946	26	0	22.5125	0	0
DL	0.502804	50	2	3	2	1	1	2	0	2126	28	0	32.3955	0	0
DL	0.502821	50	2	3	3	1	1	3	0	2126	28	0	31.5696	0	0
UL	0.510786	51	0	3	1	1	1	1	0	2038	27	0	22.6304 	0	0
UL	0.510804	51	0	3	2	1	1	2	0	2126	28	0	32.495 	0	0
DL	0.512786	51	2	3	1	1	1	1	0	1946	26	0	22.896	0	0
DL	0.512804	51	2	3	2	1	1	2	0	2126	28	0	32.3718	0	0
DL	0.512821	51	2	3	3	1	1	3	0	2126	28	0	31.5605	0	0
UL	0.520786	52	0	3	1	1	1	1	0	2038	27	0	22.7066 	0	0
UL	0.520804	52	0	3	2	1	1	2	0	2126	28	0	32.0861 	0	0
DL	0.522786	52	2	3	1	1	1	1	0	1946	26	0	22.7707	0	0
DL	0.522804	52	2	3	2	1	1	2	0	2126	28	0	32.2613	0	0
DL	0.522821	52	2	3	3	1	1	3	0	2126	28	0	31.4832	0	0
UL	0.530786	53	0	3	1	1	1	1	0	2038	27	0	22.6444 	0	0
UL	0.530804	53	0	3	2	1	1	2	0	2126	28	0	32.0324 	0	0
DL	0.532786	53	2	3	1	1	1	1	0	1946	26	0	22.7433	0	0
DL	0.532804	53	2	3	2	1	1	2	0	2126	28	0	32.2241	0	0
DL	0.532821	53	2	3	3	1	1	3	0	2126	28	0	32.0227	0	0
UL	0.540786	54	0	3	1	1	1	1	0	2038	27	0	23.1486 	0	0
UL	0.540804	54	0	3	2	1	1	2	0	2126	28	0	32.3957 	0	0
DL	0.542786	54	2	3	1	1	1	1	0	1946	26	0	23.0959	0	0
DL	0.542804	54	2	3	2	1	1	2	0	2126	28	0	32.3386	0	0
DL	0.542821	54	2	3	3	1	1	3	0	2126	28	0	32.2381	0	0
UL	0.550786	55	0	3	1	1	1	1	0	2038	27	0	23.3357 	0	0
UL	0.550804	55	0	3	2	1	1	2	0	2126	28	0	32.1362 	0	0
DL	0.552786	55	2	3	1	1	1	1	0	1946	26	0	23.3412	0	0
DL	0.552804	55	2	3	2	1	1	2	0	2126	28	0	32.1359	0	0
DL	0.552821	55	2	3	3	1	1	3	0	2126	28	0	32.4541	0	0
UL	0.560786	56	0	3	1	1	1	1	0	2038	27	0	23.4965 	0	0
UL	0.560804	56	0	3	2	1	1	2	0	2126	28	0	32.1823 	0	0
DL	0.562786	56	2	3	1	1	1	1	0	1946	26	0	23.7287	0	0
DL	0.562804	56	2	3	2	1	1	2	0	2126	28	0	32.1665	0	0
DL	0.562821	56	2	3	3	1	1	3	0	2126	28	0	32.3571	0	0
UL	0.570786	57	0	3	1	1	1	1	0	2038	27	0	23.9974 	0	0
UL	0.570804	57	0	3	2	1	1	2	0	2126	28	0	33.019 	0	0
DL	0.572786	57	2	3	1	1	1	1	0	1946	26	0	23.9602	0	0
DL	0.572804	57	2	3	2	1	1	2	0	2126	28	0	32.7774	0	0
DL	0.572821	57	2	3	3	1	1	3	0	2126	28	0	32.1509	0	0
UL	0.580786	58	0	3	1	1	1	1	0	2126	28	0	24.0215 	0	0.00598801
UL	0.580804	58	0	3	2	1	1	2	0	2126	28	0	32.4775 	0	0
DL	0.582786	58	2	3	1	1	1	1	0	1946	26	0	23.7835	0	0
DL	0.582804	58	2	3	2	1	1	2	0	2126	28	0	32.4104	0	0
DL	0.582821	58	2	3	3	1	1	3	0	2126	28	0	31.9563	0	0
UL	0.590786	59	0	3	1	1	1	1	0	2126	28	0	23.9137 	0	0.0184849
UL	0.590804	59	0	3	2	1	1	2	0	2126	28	0	32.345 	0	0
DL	0.592786	59	2	3	1	1	1	1	0	1946	26	0	23.7233	0	0
DL	0.592804	59	2	3	2	1	1	2	0	2126	28	0	32.2436	0	0
DL	0.592821	59	2	3	3	1	1	3	0	2126	28	0	32.1067	0	0
UL	0.600786	60	0	3	1	1	1	1	0	2038	27	0	23.9667 	0	0
UL	0.600804	60	0	3	2	1	1	2	0	2126	28	0	32.7385 	0	0
DL	0.602786	60	2	3	1	1	1	1	0	1946	26	0	23.8627	0	0
DL	0.602804	60	2	3	2	1	1	2	0	2126	28	0	33.0641	0	0
DL	0.602821	60	2	3	3	1	1	3	0	2126	28	0	32.6184	0	0
UL	0.610786	61	0	3	1	1	1	1	0	2038	27	0	23.4983 	0	0
UL	0.610804	61	0	3	2	1	1	2	0	2126	28	0	32.1671 	0	0
DL	0.612786	61	2	3	1	1	1	1	0	1946	26	0	23.4746	0	0
DL	0.612804	61	2	3	2	1	1	2	0	2126	28	0	32.5728	0	0
DL	0.612821	61	2	3	3	1	1	3	0	2126	28	0	33.3939	0	0
UL	0.620786	62	0	3	1	1	1	1	0	2038	27	0	24.234 	0	0
UL	0.620804	62	0	3	2	1	1	2	0	2126	28	0	32.2701 	0	0
DL	0.622786	62	2	3	1	1	1	1	0	1946	26	0	24.236	0	0
DL	0.622804	62	2	3	2	1	1	2	0	2126	28	0	32.213	0	0
DL	0.622821	62	2	3	3	1	1	3	0	2126	28	0	33.2516	0	0
UL	0.630786	63	0	3	1	1	1	1	0	2126	28	0	23.9868 	0	0.00598801
UL	0.630804	63	0	3	2	1	1	2	0	2126	28	0	32.689 	0	0
DL	0.632786	63	2	3	1	1	1	1	0	2126	28	0	24.07	0	0.00598801
DL	0.632804	63	2	3	2	1	1	2	0	2126	28	0	33.0356	0	0
DL	0.632821	63	2	3	3	1	1	3	0	2126	28	0	33.4186	0	0
UL	0.640786	64	0	3	1	1	1	1	0	2126	28	0	23.8772 	0	0.0184849
UL	0.640804	64	0	3	2	1	1	2	0	2126	28	0	32.9378 	0	0
DL	0.642786	64	2	3	1	1	1	1	0	2126	28	0	23.7327	0	0.0184849
DL	0.642804	64	2	3	2	1	1	2	0	2126	28	0	32.9364	0	0
DL	0.642821	64	2	3	3	1	1	3	0	2126	28	0	33.3444	0	0
UL	0.650786	65	0	3	1	1	1	1	0	2038	27	0	23.5657 	0	0
UL	0.650804	65	0	3	2	1	1	2	0	2126	28	0	32.5379 	0	0
DL	0.652786	65	2	3	1	1	1	1	0	1946	26	0	23.7301	0	0
DL	0.652804	65	2	3	2	1	1	2	0	2126	28	0	32.2689	0	0
DL	0.652821	65	2	3	3	1	1	3	0	2126	28	0	33.134	0	0
UL	0.660786	66	0	3	1	1	1	1	0	2038	27	0	23.5473 	0	0
UL	0.660804	66	0	3	2	1	1	2	0	2126	28	0	32.4829 	0	0
DL	0.662786	66	2	3	1	1	1	1	0	1946	26	0	23.7813	0	0
DL	0.662804	66	2	3	2	1	1	2	0	2126	28	0	32.5397	0	0
DL	0.662821	66	2	3	3	1	1	3	0	2126	28	0	32.35	0	0
UL	0.670786	67	0	3	1	1	1	1	0	2038	27	0	23.6746 	0	0
UL	0.670804	67	0	3	2	1	1	2	0	2126	28	0	32.7172 	0	0
DL	0.672786	67	2	3	1	1	1	1	0	1946	26	0	23.8802	0	0
DL	0.672804	67	2	3	2	1	1	2	0	2126	28	0	32.7601	0	0
DL	0.672821	67	2	3	3	1	1	3	0	2126	28	0	33.3928	0	0
UL	0.680786	68	0	3	1	1	1	1	0	2038	27	0	23.68 	0	0
