,% start,end,CellId,IMSI,RNTI,LCID,nTxPDUs,TxBytes,nRxPDUs,RxBytes,delay,stdDev,min,max,PduSize,stdDev.1,min.1,max.1,priority
1252,30.75,31.0,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1253,30.75,31.0,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1254,30.75,31.0,1,5,5,3,25,26400,26,27456,0.000777883,0.000227255,0.000635713,0.00140357,1056,0,1056,1056,medium
1255,30.75,31.0,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1256,30.75,31.0,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1257,30.75,31.0,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1258,30.75,31.0,1,9,9,3,25,26400,26,27456,0.000853432,0.000234087,0.000724998,0.00165357,1056,0,1056,1056,high
1259,30.75,31.0,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1260,31.0,31.25,1,1,1,3,25,26400,25,26400,0.000655713,4.67703e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1261,31.0,31.25,1,2,2,3,25,26400,25,26400,0.00067357,4.67703e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1262,31.0,31.25,1,3,3,3,25,26400,25,26400,0.000691427,4.67703e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1263,31.0,31.25,1,4,4,3,25,26400,25,26400,0.000709284,4.67703e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1264,31.0,31.25,1,5,5,3,25,26400,28,29568,0.000844259,0.000293787,0.000635713,0.00140357,1056,0,1056,1056,medium
1265,31.0,31.25,1,6,6,3,50,26450,50,26450,0.000692498,4.35452e-05,0.00065357,0.000742855,529,138391,392,666,low
1266,31.0,31.25,1,7,7,3,25,26400,25,26400,0.000749284,2.67259e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1267,31.0,31.25,1,8,8,3,25,26400,25,26400,0.000767141,2.67259e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1268,31.0,31.25,1,9,9,3,25,26400,27,28512,0.000911506,0.000312621,0.000724998,0.00165357,1056,0,1056,1056,high
1269,31.0,31.25,1,10,10,3,25,26400,25,26400,0.000802855,2.67259e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1270,31.25,31.5,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1271,31.25,31.5,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1272,31.25,31.5,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1273,31.25,31.5,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1274,31.25,31.5,1,5,5,3,25,26400,29,30624,0.000884481,0.000321568,0.000635713,0.00140357,1056,0,1056,1056,medium
1275,31.25,31.5,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
1276,31.25,31.5,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1277,31.25,31.5,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1278,31.25,31.5,1,9,9,3,25,26400,27,28512,0.00090886,0.000313932,0.000724998,0.00165357,1056,0,1056,1056,high
1279,31.25,31.5,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1280,31.5,31.75,1,1,1,3,25,26400,25,26400,0.000647141,3.98895e-05,0.000635713,0.000796426,1056,0,1056,1056,high
1281,31.5,31.75,1,2,2,3,25,26400,25,26400,0.000664998,3.98895e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1282,31.5,31.75,1,3,3,3,25,26400,25,26400,0.000674998,2.62848e-05,0.000635713,0.000796426,1056,0,1056,1056,low
1283,31.5,31.75,1,4,4,3,25,26400,25,26400,0.000692855,2.62848e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1284,31.5,31.75,1,5,5,3,25,26400,25,26400,0.000702855,1.57033e-05,0.000635713,0.000707141,1056,0,1056,1056,medium
1285,31.5,31.75,1,6,6,3,50,26450,50,26450,0.00069607,4.43155e-05,0.00065357,0.000742855,529,138391,392,666,low
1286,31.5,31.75,1,7,7,3,25,26400,25,26400,0.000756426,1.57033e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1287,31.5,31.75,1,8,8,3,25,26400,25,26400,0.000774283,1.57033e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1288,31.5,31.75,1,9,9,3,25,26400,27,28512,0.000918119,0.000309138,0.000724998,0.00165357,1056,0,1056,1056,high
1289,31.5,31.75,1,10,10,3,25,26400,25,26400,0.000809997,1.57033e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1290,31.75,32.0,1,1,1,3,25,26400,26,27456,0.000708515,0.000206027,0.000635713,0.00140357,1056,0,1056,1056,high
1291,31.75,32.0,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1292,31.75,32.0,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1293,31.75,32.0,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1294,31.75,32.0,1,5,5,3,25,26400,26,27456,0.00078063,0.000225896,0.000635713,0.00140357,1056,0,1056,1056,medium
1295,31.75,32.0,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1296,31.75,32.0,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1297,31.75,32.0,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1298,31.75,32.0,1,9,9,3,25,26400,25,26400,0.000787855,"0,02369",0.000724998,0.000796426,1056,0,1056,1056,high
1299,31.75,32.0,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1300,32.0,32.25,1,1,1,3,25,26400,25,26400,0.000655713,4.67703e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1301,32.0,32.25,1,2,2,3,25,26400,25,26400,0.00067357,4.67703e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1302,32.0,32.25,1,3,3,3,25,26400,25,26400,0.000691427,4.67703e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1303,32.0,32.25,1,4,4,3,25,26400,25,26400,0.000709284,4.67703e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1304,32.0,32.25,1,5,5,3,25,26400,25,26400,0.000695713,2.67259e-05,0.000635713,0.000707141,1056,0,1056,1056,medium
1305,32.0,32.25,1,6,6,3,50,26450,50,26450,0.000692498,4.35452e-05,0.00065357,0.000742855,529,138391,392,666,low
1306,32.0,32.25,1,7,7,3,25,26400,25,26400,0.000749284,2.67259e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1307,32.0,32.25,1,8,8,3,25,26400,25,26400,0.000767141,2.67259e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1308,32.0,32.25,1,9,9,3,25,26400,29,30624,0.00102056,0.000392788,0.000724998,0.00165357,1056,0,1056,1056,high
1309,32.0,32.25,1,10,10,3,25,26400,25,26400,0.000802855,2.67259e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1310,32.25,32.5,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1311,32.25,32.5,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1312,32.25,32.5,1,3,3,3,25,26400,26,27456,0.000741482,0.000196521,0.000671427,0.00140357,1056,0,1056,1056,low
1313,32.25,32.5,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1314,32.25,32.5,1,5,5,3,25,26400,27,28512,0.000801056,0.000253294,0.000635713,0.00140357,1056,0,1056,1056,medium
1315,32.25,32.5,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1316,32.25,32.5,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1317,32.25,32.5,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1318,32.25,32.5,1,9,9,3,25,26400,27,28512,0.000914151,0.000311282,0.000724998,0.00165357,1056,0,1056,1056,high
1319,32.25,32.5,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1320,32.5,32.75,1,1,1,3,25,26400,25,26400,0.000675713,5.95114e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1321,32.5,32.75,1,2,2,3,25,26400,25,26400,0.00069357,5.95114e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1322,32.5,32.75,1,3,3,3,25,26400,25,26400,0.000711427,5.95114e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1323,32.5,32.75,1,4,4,3,25,26400,25,26400,0.000729284,5.95114e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1324,32.5,32.75,1,5,5,3,25,26400,29,30624,0.000879555,0.000324892,0.000635713,0.00140357,1056,0,1056,1056,medium
1325,32.5,32.75,1,6,6,3,50,26450,50,26450,0.000686784,4.11352e-05,0.00065357,0.000742855,529,138391,392,666,low
1326,32.5,32.75,1,7,7,3,25,26400,25,26400,0.000737855,3.40065e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1327,32.5,32.75,1,8,8,3,25,26400,25,26400,0.000755712,3.40065e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1328,32.5,32.75,1,9,9,3,25,26400,25,26400,0.000773569,3.40065e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1329,32.5,32.75,1,10,10,3,25,26400,25,26400,0.000791426,3.40065e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1330,32.75,33.0,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1331,32.75,33.0,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1332,32.75,33.0,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1333,32.75,33.0,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1334,32.75,33.0,1,5,5,3,25,26400,28,29568,0.000849361,0.000290611,0.000635713,0.00140357,1056,0,1056,1056,medium
1335,32.75,33.0,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1336,32.75,33.0,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1337,32.75,33.0,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1338,32.75,33.0,1,9,9,3,25,26400,25,26400,0.000787855,"0,02369",0.000724998,0.000796426,1056,0,1056,1056,high
1339,32.75,33.0,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1340,33.0,33.25,1,1,1,3,25,26400,25,26400,0.000640713,2.49998e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1341,33.0,33.25,1,2,2,3,25,26400,25,26400,0.00065857,2.49998e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1342,33.0,33.25,1,3,3,3,25,26400,25,26400,0.000676427,2.49998e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1343,33.0,33.25,1,4,4,3,25,26400,25,26400,0.000694284,2.49998e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1344,33.0,33.25,1,5,5,3,25,26400,26,27456,0.000757278,0.000188172,0.000635713,0.00140357,1056,0,1056,1056,medium
1345,33.0,33.25,1,6,6,3,50,26450,50,26450,0.000696784,4.47829e-05,0.00065357,0.000742855,529,138391,392,666,low
1346,33.0,33.25,1,7,7,3,25,26400,25,26400,0.000757855,1.42856e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1347,33.0,33.25,1,8,8,3,25,26400,25,26400,0.000775712,1.42856e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1348,33.0,33.25,1,9,9,3,25,26400,26,27456,0.000858926,0.000231744,0.000724998,0.00165357,1056,0,1056,1056,high
1349,33.0,33.25,1,10,10,3,25,26400,25,26400,0.000811426,1.42856e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1350,33.25,33.5,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1351,33.25,33.5,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1352,33.25,33.5,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1353,33.25,33.5,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1354,33.25,33.5,1,5,5,3,25,26400,26,27456,0.00074629,0.000192991,0.000635713,0.00140357,1056,0,1056,1056,medium
1355,33.25,33.5,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
1356,33.25,33.5,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1357,33.25,33.5,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1358,33.25,33.5,1,9,9,3,25,26400,25,26400,0.00078214,2.91604e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1359,33.25,33.5,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1360,33.5,33.75,1,1,1,3,25,26400,25,26400,0.000645713,3.46107e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1361,33.5,33.75,1,2,2,3,25,26400,25,26400,0.00066357,3.46107e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1362,33.5,33.75,1,3,3,3,25,26400,25,26400,0.000681427,3.46107e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1363,33.5,33.75,1,4,4,3,25,26400,25,26400,0.000699284,3.46107e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1364,33.5,33.75,1,5,5,3,25,26400,26,27456,0.000754531,0.00018945,0.000635713,0.00140357,1056,0,1056,1056,medium
1365,33.5,33.75,1,6,6,3,50,26450,50,26450,0.000695355,4.44211e-05,0.00065357,0.000742855,529,138391,392,666,low
1366,33.5,33.75,1,7,7,3,25,26400,25,26400,0.000754998,1.97775e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1367,33.5,33.75,1,8,8,3,25,26400,25,26400,0.000772855,1.97775e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1368,33.5,33.75,1,9,9,3,25,26400,26,27456,0.000856179,0.000232935,0.000724998,0.00165357,1056,0,1056,1056,high
1369,33.5,33.75,1,10,10,3,25,26400,25,26400,0.000808569,1.97775e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1370,33.75,34.0,1,1,1,3,25,26400,25,26400,0.000645713,3.46107e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1371,33.75,34.0,1,2,2,3,25,26400,25,26400,0.00066357,3.46107e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1372,33.75,34.0,1,3,3,3,25,26400,25,26400,0.000681427,3.46107e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1373,33.75,34.0,1,4,4,3,25,26400,25,26400,0.000699284,3.46107e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1374,33.75,34.0,1,5,5,3,25,26400,26,27456,0.000754531,0.00018945,0.000635713,0.00140357,1056,0,1056,1056,medium
1375,33.75,34.0,1,6,6,3,50,26450,50,26450,0.000695355,4.44211e-05,0.00065357,0.000742855,529,138391,392,666,low
1376,33.75,34.0,1,7,7,3,25,26400,25,26400,0.000754998,1.97775e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1377,33.75,34.0,1,8,8,3,25,26400,25,26400,0.000772855,1.97775e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1378,33.75,34.0,1,9,9,3,25,26400,26,27456,0.000856179,0.000232935,0.000724998,0.00165357,1056,0,1056,1056,high
1379,33.75,34.0,1,10,10,3,25,26400,25,26400,0.000808569,1.97775e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1380,34.0,34.25,1,1,1,3,25,26400,25,26400,0.000640713,2.49998e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1381,34.0,34.25,1,2,2,3,25,26400,25,26400,0.00065857,2.49998e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1382,34.0,34.25,1,3,3,3,25,26400,25,26400,0.000676427,2.49998e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1383,34.0,34.25,1,4,4,3,25,26400,25,26400,0.000694284,2.49998e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1384,34.0,34.25,1,5,5,3,25,26400,25,26400,0.000704284,1.42856e-05,0.000635713,0.000707141,1056,0,1056,1056,medium
1385,34.0,34.25,1,6,6,3,50,26450,50,26450,0.000696784,4.47829e-05,0.00065357,0.000742855,529,138391,392,666,low
1386,34.0,34.25,1,7,7,3,25,26400,25,26400,0.000757855,1.42856e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1387,34.0,34.25,1,8,8,3,25,26400,25,26400,0.000775712,1.42856e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1388,34.0,34.25,1,9,9,3,25,26400,26,27456,0.000858926,0.000231744,0.000724998,0.00165357,1056,0,1056,1056,high
1389,34.0,34.25,1,10,10,3,25,26400,25,26400,0.000811426,1.42856e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1390,34.25,34.5,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1391,34.25,34.5,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1392,34.25,34.5,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1393,34.25,34.5,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1394,34.25,34.5,1,5,5,3,25,26400,25,26400,0.00069857,"0,02369",0.000635713,0.000707141,1056,0,1056,1056,medium
1395,34.25,34.5,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1396,34.25,34.5,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1397,34.25,34.5,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1398,34.25,34.5,1,9,9,3,25,26400,26,27456,0.000853432,0.000234087,0.000724998,0.00165357,1056,0,1056,1056,high
1399,34.25,34.5,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1400,34.5,34.75,1,1,1,3,25,26400,25,26400,0.00065857,5.39467e-05,0.000635713,0.000796426,1056,0,1056,1056,high
1401,34.5,34.75,1,2,2,3,25,26400,25,26400,0.000676427,5.39467e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1402,34.5,34.75,1,3,3,3,25,26400,26,27456,0.000733927,0.000197836,0.000635713,0.00140357,1056,0,1056,1056,low
1403,34.5,34.75,1,4,4,3,25,26400,25,26400,0.000696427,3.68131e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1404,34.5,34.75,1,5,5,3,25,26400,27,28512,0.000801056,0.000253101,0.000635713,0.00140357,1056,0,1056,1056,medium
1405,34.5,34.75,1,6,6,3,50,26450,50,26450,0.000693927,4.34135e-05,0.00065357,0.000742855,529,138391,392,666,low
1406,34.5,34.75,1,7,7,3,25,26400,25,26400,0.000752141,2.1329e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1407,34.5,34.75,1,8,8,3,25,26400,25,26400,0.000769998,2.1329e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1408,34.5,34.75,1,9,9,3,25,26400,25,26400,0.000787855,2.1329e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1409,34.5,34.75,1,10,10,3,25,26400,25,26400,0.000805712,2.1329e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1410,34.75,35.0,1,1,1,3,25,26400,25,26400,0.000655713,4.67703e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1411,34.75,35.0,1,2,2,3,25,26400,25,26400,0.00067357,4.67703e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1412,34.75,35.0,1,3,3,3,25,26400,25,26400,0.000691427,4.67703e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1413,34.75,35.0,1,4,4,3,25,26400,25,26400,0.000709284,4.67703e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1414,34.75,35.0,1,5,5,3,25,26400,27,28512,0.000798411,0.000254682,0.000635713,0.00140357,1056,0,1056,1056,medium
1415,34.75,35.0,1,6,6,3,50,26450,50,26450,0.000692498,4.35452e-05,0.00065357,0.000742855,529,138391,392,666,low
1416,34.75,35.0,1,7,7,3,25,26400,25,26400,0.000749284,2.67259e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1417,34.75,35.0,1,8,8,3,25,26400,25,26400,0.000767141,2.67259e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1418,34.75,35.0,1,9,9,3,25,26400,26,27456,0.000850684,0.000235199,0.000724998,0.00165357,1056,0,1056,1056,high
1419,34.75,35.0,1,10,10,3,25,26400,25,26400,0.000802855,2.67259e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1420,35.0,35.25,1,1,1,3,25,26400,25,26400,0.000667141,5.7467e-05,0.000635713,0.000796426,1056,0,1056,1056,high
1421,35.0,35.25,1,2,2,3,25,26400,25,26400,0.000684998,5.7467e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1422,35.0,35.25,1,3,3,3,25,26400,25,26400,0.000694998,5.22451e-05,0.000635713,0.000796426,1056,0,1056,1056,low
1423,35.0,35.25,1,4,4,3,25,26400,25,26400,0.000712855,5.22451e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1424,35.0,35.25,1,5,5,3,25,26400,27,28512,0.000794443,0.000256601,0.000635713,0.00140357,1056,0,1056,1056,medium
1425,35.0,35.25,1,6,6,3,50,26450,50,26450,0.000690355,4.24433e-05,0.00065357,0.000742855,529,138391,392,666,low
1426,35.0,35.25,1,7,7,3,25,26400,25,26400,0.000744998,2.93058e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1427,35.0,35.25,1,8,8,3,25,26400,25,26400,0.000762855,2.93058e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1428,35.0,35.25,1,9,9,3,25,26400,25,26400,0.000780712,2.93058e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1429,35.0,35.25,1,10,10,3,25,26400,25,26400,0.000798569,2.93058e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1430,35.25,35.5,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1431,35.25,35.5,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1432,35.25,35.5,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1433,35.25,35.5,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1434,35.25,35.5,1,5,5,3,25,26400,27,28512,0.000803702,0.00025187,0.000635713,0.00140357,1056,0,1056,1056,medium
1435,35.25,35.5,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1436,35.25,35.5,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1437,35.25,35.5,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1438,35.25,35.5,1,9,9,3,25,26400,25,26400,0.000787855,"0,02369",0.000724998,0.000796426,1056,0,1056,1056,high
1439,35.25,35.5,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1440,35.5,35.75,1,1,1,3,25,26400,25,26400,0.000655713,4.67703e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1441,35.5,35.75,1,2,2,3,25,26400,25,26400,0.00067357,4.67703e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1442,35.5,35.75,1,3,3,3,25,26400,25,26400,0.000691427,4.67703e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1443,35.5,35.75,1,4,4,3,25,26400,25,26400,0.000709284,4.67703e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1444,35.5,35.75,1,5,5,3,25,26400,27,28512,0.000798411,0.000254682,0.000635713,0.00140357,1056,0,1056,1056,medium
1445,35.5,35.75,1,6,6,3,50,26450,50,26450,0.000692498,4.35452e-05,0.00065357,0.000742855,529,138391,392,666,low
1446,35.5,35.75,1,7,7,3,25,26400,25,26400,0.000749284,2.67259e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1447,35.5,35.75,1,8,8,3,25,26400,25,26400,0.000767141,2.67259e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1448,35.5,35.75,1,9,9,3,25,26400,26,27456,0.000850684,0.000235199,0.000724998,0.00165357,1056,0,1056,1056,high
1449,35.5,35.75,1,10,10,3,25,26400,25,26400,0.000802855,2.67259e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1450,35.75,36.0,1,1,1,3,25,26400,25,26400,0.000655713,4.67703e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1451,35.75,36.0,1,2,2,3,25,26400,25,26400,0.00067357,4.67703e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1452,35.75,36.0,1,3,3,3,25,26400,25,26400,0.000691427,4.67703e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1453,35.75,36.0,1,4,4,3,25,26400,25,26400,0.000709284,4.67703e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1454,35.75,36.0,1,5,5,3,25,26400,27,28512,0.000798411,0.000254682,0.000635713,0.00140357,1056,0,1056,1056,medium
1455,35.75,36.0,1,6,6,3,50,26450,50,26450,0.000692498,4.35452e-05,0.00065357,0.000742855,529,138391,392,666,low
1456,35.75,36.0,1,7,7,3,25,26400,25,26400,0.000749284,2.67259e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
