DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	1.09279	109	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.10079	110	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.10279	110	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.11079	111	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.11279	111	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.12079	112	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.12279	112	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.13079	113	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.13279	113	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.14079	114	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.14279	114	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.15079	115	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.15279	115	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.16079	116	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.16279	116	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.17079	117	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.17279	117	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.18079	118	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.18279	118	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.19079	119	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.19279	119	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.20079	120	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.20279	120	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.21079	121	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.21279	121	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.22079	122	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.22279	122	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.23079	123	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.23279	123	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.24079	124	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.24279	124	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.25079	125	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.25279	125	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.26079	126	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.26279	126	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.27079	127	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.27279	127	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.28079	128	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
